video_id,title,views,comment_count,trending_date,country_code
Ro6eob0LrCY,Malika LePen : Femme de Gauche - Trailer,212702,3817,17.14.11,FR
Yo84eqYwP98,"LA PIRE PARTIE ft Le Rire Jaune, Pierre Croce, Fabien Olicard, Nad Rich' Hard, Max Bird, Studio Vrac",432721,1161,17.14.11,FR
ceqntSXE-10,DESSINS ANIMÉS FRANÇAIS VS RUSSES 2 - Daniil le Russe,482153,9580,17.14.11,FR
WuTFI5qftCE,PAPY GRENIER - METAL GEAR SOLID,925222,4303,17.14.11,FR
ee6OFs8TdEg,QUI SAUTERA LE PLUS HAUT ? (VÉLO SKATE ROLLER TROTTINETTE),141695,481,17.14.11,FR
teXaL6GdQRk,STRANGER JOKES : Jokes de Papa avec les teens de Stranger Things,141253,417,17.14.11,FR
nduL7G_gJoY,De retour dans le Manoir hanté avec le Grand JD !!,187654,2419,17.14.11,FR
QmpWE_SODZA,"T'es qui toi ? Squeezie, le youtubeur aux 4 milliards de vues - Salut les Terriens",91051,701,17.14.11,FR
GBVxEpQr8R8,ON VOUS DÉVOILE NOTRE VRAI SALAIRE,2340941,7575,17.14.11,FR
0RFhWyM6qbA,Benzema balance ses dur vérités Deschamps et Les bleus Dans le CFC !,635236,1483,17.14.11,FR
LhjhGOBIoHM,Jérémy Ferrari - On n'est pas couché 11 novembre 2017 #ONPC,294065,0,17.14.11,FR
lnFaRuWOLN0,"Emilie, 10 ans, Coach De Vie",1504950,2913,17.14.11,FR
LGbUBietbJc,J'ABANDONNE UNE PETITE FILLE DEVANT DES INCONNUS (Social Experiment),335121,3004,17.14.11,FR
JfanclGyrZY,L'incroyable Joyau de François 1er,53248,234,17.14.11,FR
PpECwr15oQQ,Cocovoit - M comme,55313,396,17.14.11,FR
ZTTpRHC5ZH4,Une nouvelle lune - La Petite Mort #4,172608,237,17.14.11,FR
RpEJCznFreQ,FAIRE UNE GLACE ROULÉE (sans machine),373013,813,17.14.11,FR
tsMw-VMUtNU,Kid Barely Avoids Getting Run Over by Trailer in Norway,79611,25,17.14.11,FR
hdOzPPa_bFY,JE SUIS PASSÉ À LA TÉLÉ ! (VOS VIDÉOS FOND VERT #2),255349,950,17.14.11,FR
7779JdxVAg0,"10 FILMS que LES PARENTS CROYAIENT ÊTRE pour ENFANTS, ALORS que NON | Lama Faché",653398,3976,17.14.11,FR
c0YARs-b5rc,NE DITES PAS ÇA À SIRI (SIRI HANTE MA MAISON),152390,1335,17.14.11,FR
BdUdHk80Z7U,J'ai pas lavé ma piscine depuis 30 ans...,321090,13845,17.14.11,FR
1ZAPwfrtAFY,The Trump Presidency: Last Week Tonight with John Oliver (HBO),2418783,12703,17.14.11,FR
Wbbj4oZ-Wmo,[Zap Télé] LA FIN DE L'INTELLIGENCE (13/11/17),72519,362,17.14.11,FR
PKBfGeMSTb4,Je change la ligne d'échappement de ma C63s AMG !!,166132,1042,17.14.11,FR
avNyRo2Vd9U,10 RECETTES DIY DE BAUME À LÈVRES À PARTIR DE BONBONS,240158,935,17.14.11,FR
lQxGAH73DNE,"Le fascisme, c'est pas bien, par Usul",49188,914,17.14.11,FR
FGA3qaOl5SM,"NEYMAR craque, BENZEMA et les Bleus, RONALDO encore papa, EVRA...",160173,424,17.14.11,FR
exMNBvwCfRY,LES PIRES DOUBLAGES FRANÇAIS,3641421,12649,17.14.11,FR
8YEGqrtsxBc,6 CRITIQUES OCT/NOV (Thor 3 / Carbone / Au Revoir Là Haut),102804,421,17.14.11,FR
7FOxuEaWm1k,L'OPEN SPACE SAISON 2 - KAARIS !!!,89653,542,17.14.11,FR
Uq-eW_7xiAA,Et Si Tout L’air Disparaissait Pendant 30 Secondes ? (en 360s),567108,2495,17.14.11,FR
KBeILuk6Tzg,Le PIRE Électricien,269993,884,17.14.11,FR
tEvxCacYbFU,Clyde Vanilla #9 - L'Être Primordial,129864,1725,17.14.11,FR
o-y6Q0bANm4,Côte d'Ivoire vs Maroc 0 - 2,265303,273,17.14.11,FR
Cu_I5qtYqaw,"ARGENT, HATER, PLACEMENT de PRODUIT : LE POINT SUR YOUTUBE / Maud Bettina-Marie",117799,860,17.14.11,FR
anvZCeVIOCg,LES PERLES DU NET: Quand la PRISON te rend FOU !!!,160820,323,17.14.11,FR
EM0p9NFhDdo,8 MOIS SANS ABDOS... LE RÉSULTAT !,15624,368,17.14.11,FR
2rciAnKuVdM,"Quand le WU-TANG découvre Booba, PNL, Nekfeu et Niska",35870,229,17.14.11,FR
redJOfQQlhg,LA MUSCULE : LE PATRON (EP9) - Bodytime,161866,193,17.14.11,FR
QbBNjjZthsg,8 PIRES OBJETS de BATMAN,294947,1678,17.14.11,FR
L-ixmHzXl3w,"Si vous voyez ceci en forêt, courez vite et demandez de l'aide!",1388115,1517,17.14.11,FR
iNF0Zoo_9FI,Les Marseillais VS Le Reste du Monde 2 - Episode 52 HD - 13 Novembre 2017,84521,523,17.14.11,FR
a0TDcLkTdiM,FOOTBALL VS VTT TRIAL (feat AURELIEN FONTENOY),173226,355,17.14.11,FR
hQ0RcXSNKPM,COMMENT ASSOMMER UN POTE EN 4 COUPS ?,207278,283,17.14.11,FR
iKB0e3wL2Y4,LA MEILLEURE PLAYLIST 2017,161552,1099,17.14.11,FR
qrj0hChVji4,LE CLOWN TUEUR VOLE LE McDonald's DE GAMEMIXTREIZE ET MOMO !!,74384,1221,17.14.11,FR
8o6Yn4-7o-o,Alrima - TAHIA MAGHREB,508175,2433,17.14.11,FR
Vrfq5pIQJ-s,شاهد..لحظة تلقي رونار اتصالا من الملك محمد السادس بعد الفوز,2990802,3420,17.14.11,FR
FuJgxV9h_Zc,Expérience Sociale #49: ALTRUISME vs. IGNORANCE,57030,620,17.14.11,FR
783GObTk-I4,لن تصدق ماذا فعل المغاربة و التونسيين و الجزائريين بفرنسا بعد فوز المنتخب المغربي,424161,1688,17.14.11,FR
Ia2WpQVP8lI,DJ Hamida feat. Orchestre Tiiwtiiw - Les Marocains en Russie (world cup 2018 Russia),457870,790,17.14.11,FR
dVR7h99fZGc,Ring Bearer Tosses Pillow,190246,49,17.14.11,FR
DhRyv2Ccupw,Moha La Squale - T'étais où? (Clip HD),209283,440,17.14.11,FR
qhanFhnOLsY,"TRUMP, CHINE, ARABIE SAOUDITE... RÉSUMÉ DES 5 ACTUS DE LA SEMAINE #3",35231,406,17.14.11,FR
gXyP-w4nDyM,Jazz en PLEINE CRISE DE LARMES: son CHIEN A ÉTÉ VOLÉ...,30296,8,17.14.11,FR
68F0uL6Z8-Y,مع نوفل العواملة من الملعب بكاء هيرفي رونارد و تصريح اللاعبين,404120,442,17.14.11,FR
aBQSNL4DymI,l'Indépendance de la Catalogne ?,45311,577,17.14.11,FR
nP10W-rPJcg,late nights - lofi hip hop mix 2017,17804,5,17.14.11,FR
dTbHOXT6xhE,Fin du Game - FINAL SAISON 3  DerrièreYoutube Ep 6,42093,1174,17.14.11,FR
2kyS6SvSYSE,WE WANT TO TALK ABOUT OUR MARRIAGE,748374,15959,17.14.11,FR
1kuJkA9usqg,"Deivamagal Episode 1387, 13/11/17",387221,711,17.14.11,FR
tisvoTD-IXo,LE CLOWN TUEUR NOUS OFFRE UNE PS4 ! WTF 😱,172561,1610,17.14.11,FR
SoDxxEyxE84,Raquel Garrido explique son départ de FI - Les Terriens du Dimanche du 12/11/17,12740,69,17.14.11,FR
w5qMOyPuUqU,வாணி ராணி - VAANI RANI -  Episode 1416 - 13/11/2017,170707,166,17.14.11,FR
cR23RF-qLHM,Mes Sosies,855508,1104,17.14.11,FR
-ktC_CVGAvs,Son mec lui disait que son engin était trop gros pour les préservatifs. Alors elle lui a envoyé,11132,16,17.14.11,FR
FDoOrin7Guo,J'AI REÇU UN ÉNORME COLIS !,376091,2360,17.14.11,FR
2urX1QwMgNI,Todopoderosos: Brian De Palma | #TPDePalma,40916,27,17.14.11,FR
YArr_7RbJiU,iPhone X VS iPhone 1,142060,805,17.14.11,FR
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,17158579,125882,17.14.11,FR
9x8maydHc38,Amazing U19 Qatar penalty shoot-out,9637,1,17.14.11,FR
fow3fbsZ00k,"Equipe de France : Les Bleus à Cologne pour Allemagne - France, reportage I FFF 2017",50535,178,17.14.11,FR
nNWmcauF-9I,Patrice Evra évoque son avenir en tractant un 4x4,48029,277,17.14.11,FR
kn-pu9awJaY,Vos slides sur moi,883257,3225,17.14.11,FR
tlSLFSw_lYs,Kabila pousse Tshibala vers la porte de sortie et Ndeko Eliezer agent de l'ANR?,26260,156,17.14.11,FR
ko1ebVo3C70,20 ASTUCES DE GENIE POUR L'ECOLE QUE VOUS AURIEZ AIME CONNAITRE PLUS TOT,24072,306,17.14.11,FR
MlktRNrFFXo,COMMENT BRODER UNE VULVE ? — Le DIY de la teuch,7782,95,17.14.11,FR
0gX3t6Otnnk,مؤثر شاهد ما قاله الملك محمد السادس بعد تأهل المنتخب المغربي | لن تتوقع ما قاله!!,768620,386,17.14.11,FR
pw3iSkTRJWw,Kuladheivam SUN TV Episode - 771 (13-11-17),117022,24,17.14.11,FR
LxlOw30Xo-U,شاهد انبهار اعلامية لبنانية بمستوى المنتخب المغربي عقب التأهل التاريخي لروسيا 2018,236911,0,17.14.11,FR
pntPBdQgGoY,Asma Lmnawar - Ha 7na Jina (EXCLUSIVE) | (أسما لمنور - ها حنا جينا (فيديو كليب حصري,923261,2751,17.14.11,FR
pzykpocreMc,FIANSO se fait VIOLEMMENT AGRESSER et CHASSER en plein CONCERT à Molenbeek !,104253,814,17.14.11,FR
7urLUZ0Btt8,LE BARCA VEUT ABSOLUMENT ANTOINE GRIEZMANN !! / LE REAL MADRID A DEJA FIXÉ LE PRIX DE BALE ! ZI#315,50204,708,17.14.11,FR
OoCkKpGsF_0,1 mot / 1 candidat : Jordan (LVDA2) n'est pas tendre avec ses ex !,163164,121,17.14.11,FR
xB_Jc8I32A0,Questions & réponses n°134- www.regenere.org,8546,0,17.14.11,FR
jZPv46YGgfU,شاهد محلل جزائري يفجرها علي قناة جزائرية لاعبي المغرب رجال لتأهلهم للمونديال لاعبي الجزائر النساء,47828,118,17.14.11,FR
mVtinIwS4QM,PROF GB #4 : 3 EXPERIENCES A FAIRE A LA MAISON !,85271,2611,17.14.11,FR
lRHS-n3iR4g,اجيو تشوفو كيفاش دوزت نهار السبت مع اسرتي💕 ، وجبات سريعة ، فوز المنتخب الوطني 🇲🇦🇲🇦 و المزيد...,59454,682,17.14.11,FR
oo12BXzMkfI,猎场 | Game Of Hunting 14【TV版】（胡歌、張嘉譯、祖峰等主演）,48796,73,17.14.11,FR
64Zp9KvOY-Y,"POGBANCE les frères POGBA, MBAPPE humilie JALLET , GRIEZMANN chanteur .....Zapping Foot #52",61769,104,17.14.11,FR
8L3bSNzTVhQ,"Mbappé humilie un partenaire, Evra revient - La Quotidienne #140",41035,3648,17.14.11,FR
1SiKopOt-QM,26 SIMPLE WAYS TO SPEED UP YOUR EVERYDAY ROUTINE,803400,955,17.14.11,FR
eToeNZVC8FU,J'AI VISITÉ UN CENTRE SPATIAL !,321860,1528,17.14.11,FR
rfZuiD2MaUM,Karl Lagerfeld descend Merkel dans Salut les Terriens,23722,60,17.14.11,FR
LZ5a2foctcA,شوفو اللعابة ديال المنتخب المغربي بعد سهرتهم  بعين الذئاب..بنت رونار راكبة مع بلهندة و بنشرقي,324910,612,17.14.11,FR
5aHZCOUiqCA,SANKARA DE KUNTA akoti rando KOFFI na FERRE. Akoteli nani? + NATY abengani KIRIKU,29374,173,17.14.11,FR
lXLHyViDxqM,Pod et Marichou - Saison 2 - Bande annonce - Episode 53,182280,262,17.14.11,FR
4-cBcUCnFqg,"Birdyy (Youtube): Agression, Humiliation, Argent, Relation avec des fans...Le roi du Prank se lâche!",94634,314,17.14.11,FR
1XK6vl9Oa0E,He did it again! Ngapeth closes an incredible point with a fantastic Ngaback!,10569,0,17.14.11,FR
K2bupEhzJm0,رد فعل مصري على فوز منتخب المغرب على ساحل العاج والتاهل الى كاس العالم,371258,797,17.14.11,FR
Kg7-PAMLups,France - Nouvelle Zélande : Le résumé,23795,14,17.14.11,FR
TeNlZ_8WKdo,On passe en CUISINE à KFC! - VLOG #482,153071,619,17.14.11,FR
A5LFlKGs5wA,Çukur 4. Bölüm,35166,494,17.14.11,FR
RcFT1BlWYSY,اعلامية قطرية ثتحدت عن المبلغ الذي ستمنحه الفيفا الى المنتخب المغربي عقب تاهله,108303,83,17.14.11,FR
TsKS3XfcU7Y,Dimanche Tout Est Permis S01 Episode 08 12-11-2017 Partie 04,118878,84,17.14.11,FR
NUaf90fMEW4,FIFA 18 PENALTY VS PENALTY FOOT IRL VS MES FRERES - CHANTILLY CHALLENGE !!!,55785,237,17.14.11,FR
x1xbq4XnOp4,Top 10 Meilleurs 2nds tours de Draft All-Time,23082,322,17.14.11,FR
Yjtqf0NPNSA,"Top 5 Plays of the Night: November 12, 2017",226660,224,17.14.11,FR
rJiyAQPrTVc,شاهد فرحة محليلي قناة BEIN SPORT فرحة كبيرة لم نراها على أوجههم ممد وقت طويل,848688,433,17.14.11,FR
pY32595kQ0M,Facebook lutte contre le revenge porn - VERINO #102 // Dis donc internet...,233265,282,17.14.11,FR
MhDbAS6EQQ0,Extrait d'un match entre les U15 féminines de l'OL et les garçons de l'AS Buers Villeurbanne,2100,0,17.14.11,FR
l_7HXA7LmUU,إنبهار الإعلام التونسي بتأهل المغرب لمونديال روسيا,319264,554,17.14.11,FR
lqnIuhrjA6A,"Elton John, I'm Not Playing this Wonky Piano!!! | TMZ",9821,12,17.14.11,FR
jVH6-eQwGjE,REPLAY de la DEMI FINALE 1 de l'Afrique a Un Incroyable Talent   saison 2,70645,527,17.14.11,FR
pvKs19lr69A,BERCY REK AK SANEX - Episode 5 - 12 Novembre 2017,101010,201,17.14.11,FR
2KBTtnQyiis,FIFA 18 - ESWC - LES PAPYS FONT DE LA RÉSISTANCE !,50862,150,17.14.11,FR
9QSsa7PyuZ0,FIFA 18 - UNE CARTE ARGENT A 150 000 CRÉDITS ! CRISTIANO 74 MEILLEUR QUE LE 94 ?,70994,334,17.14.11,FR
3yTWXT1Dj_4,Burn out - Bande-Annonce officielle,3046,2,17.14.11,FR
BaPXooxJp00,Je réinspire ma vie - GEORGIA HORACKOVA,102674,681,17.14.11,FR
SefafTAhQ5Q,Aprés avoir quitté l'OM - Patrice Evra tracte un 4x4 !!,6953,15,17.14.11,FR
q1IyHz7BR2Y,"Նռան հատիկ, Սերիա 46 / Pomegranate seed / Nran hatik",54031,72,17.14.11,FR
iydJh4wFYq8,Que devient François Hollande   Il répond à Michel Drucker,4613,0,17.14.11,FR
ARceRTLzDzA,OKC THUNDER : QUELLE IDENTITÉ  ? First Talk NBA #32,15580,454,17.14.11,FR
afG9KvRcSYc,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1333 | 13/11/2017 | Vision Time,72309,43,17.14.11,FR
METijTu2IcM,Malte : Je suis Daphne - L’Effet Papillon – CANAL+,15222,22,17.14.11,FR
d8JxIUGWBn8,Krodh | KOPS | Official Teaser | ZYRRHIX,54742,14,17.14.11,FR
k_KXgkEZGtI,بالفيديو: تسريب لقطات حذفتها بينسبورت في مباراة المنتخب المغربي ضد الكوت ديفوار,303817,0,17.14.11,FR
5QE2UWudkaY,TOKOMI WAPI DU13 11 2017 NINI ElAMUKI  LELO NA CONGO,28578,201,17.14.11,FR
tgjTYiowYZk,JEREMSTAR - LA PEUR DE SA VIE - Marion et Anne-So,5210,17,17.14.11,FR
jKfNUQsYMYI,Face ID  -  Une régression ?,121875,1366,17.14.11,FR
1cr9mQh_IlA,"Elisabeth Lévy, Natacha Polony : elles dénoncent la chasse aux hommes. - C l’hebdo - 11/11/2017",48321,453,17.14.11,FR
7Cj6P13MUNU,حيل مطبخية ومنزلية ذكية مفيدة جدا لن تستغني عنها أبدا ❤❤ من عالم ملاك,49667,552,17.14.11,FR
S6r8FNCUNPA,LQC - Quelle est la répartition des lettres dans les pâtes alphabet ?,430724,1875,17.14.11,FR
YdCowQVqdfo,J'AI PERDU LA MOTIVATION,114014,471,17.14.11,FR
MPw9b9ZCsGU,Je test et dissèque le Grand Veggie ! Action - Réaction,49333,1326,17.14.11,FR
jEtTDPkjoFc,Eminem Performs 'Walk On Water' | MTV EMAs 2017 | Live Performance,487450,2266,17.14.11,FR
dpwv-nVUzAo,NATURAL FITNESS SHOW (LE FINAL !),531627,3726,17.14.11,FR
w86peaYNLdk,FUT 18 | ON COMMENCE FUT CHAMP EN 10-0 ?!,63708,201,17.14.11,FR
V9bayEQ7xwk,Géolocaliser n'importe quel téléphone portable,11882,7,17.14.11,FR
XV0_9XAM10o,من طنجة إلى الكويرة .. أجواء خيالية في شوارع المملكة المغربية,392350,1175,17.14.11,FR
6JqNitREfPk,13-Novembre : sommes-nous mieux protégés ? #cdanslair 13.11.2017,2952,7,17.14.11,FR
vt13k3Z31o4,شاهد  الإعلام الجزائري يتحدث عن تأهل المنتخب المغربي إلى المونديال,412870,616,17.14.11,FR
_kTxT3ZIu6I,Le Bret Du Faux sur RFM / Lundi 12 Novembre 2017,4547,4,17.14.11,FR
uHUoon0jOfg,Scènes de liesse et heurts avec la police sur les Champs-Elysées après la qualification du Maroc,13201,381,17.14.11,FR
k_73Get4zFA,Breaking news politiques - Morin a fait un rêve,3524,0,17.14.11,FR
hZ73Ry3YthE,لحظة وصول أسود الأطلس إلى مطار الرباط سلا,177851,122,17.14.11,FR
U3xLOo-CNwo,12 Weird Ways To Sneak Food Into Class / Back To School Pranks,3153224,3312,17.14.11,FR
nrTkHZI4KlQ,Giant wave slams into British surfer Andrew Cotton causing huge wipeout,60548,14,17.14.11,FR
-bqyTKrGq18,DÉFIS TECHNIQUE INCROYABLE ! FOOTBALL SKILLS,55916,208,17.14.11,FR
LucUgZucG9M,JE REFAIS DES PHOTOS ! #DÉFI,97976,426,17.14.11,FR
1Cat-Fxks_s,La cuisson des œufs à la coque différente au Mexique,2042,1,17.14.11,FR
w9_TuLo3Ao0,ملخص مباراة المغرب وكوت ديفوار 2-0 شاشة كاملة - المغرب تتأهل لكأس العالم بروسيا 2018,738052,730,17.14.11,FR
FjcbdPF9bN4,JE FAIS UN HOT DOG XXL EN TROMPE OEIL 🌭 - CARL IS COOKING,10052,201,17.14.11,FR
cAhp-JLDiRI,"Il brule de la neige, elle ne fond pas | Projet HAARP ?",3120,59,17.14.11,FR
nWGKA8OULxU,Beni Affet 1253. Bölüm,123529,255,17.14.11,FR
7M0pWfEAPoo,شاهد انبهار اعلام الجزائر من اداء منتخب المغرب امام الكوت الديفوار و تاهله الى كاس العالم,268171,333,17.14.11,FR
VG1bq1mD5bk,Iphone X : une addiction comme une autre ?,10500,193,17.14.11,FR
RKgk0DXZCvQ,Réalité 3 Fatou Barcelon Herman Belvie Coquette Vue de Loin Sundiata Modero Mayo Bronly Zidane Souzy,6708,31,17.14.11,FR
O7JJllvepts,Michel Sardou : Les révélations inédit de Louane Emera,7709,6,17.14.11,FR
J_I00wRkYFY,VLOG MAROC 2-0 COTE D'IVOIRE (RUSSIA 2018) - فلوغ المغرب 2ـ0 الساحل العاج كأس العالم روسيا 2018,85380,666,17.14.11,FR
1hNAMeGnDSg,MOTO VLOG#40 PRÉSENTATION DU S1000R,18905,248,17.14.11,FR
JmQbIFj3d10,تصريح لقجع وحكيمي والياميق وفجر و حاريث والمزيد,299240,325,17.14.11,FR
mAbw28ePp5c,LES 5 MEILLEURS MAGICIENS DU MONDE PASSÉ SUR INCROYABLE TALENTS !,50733,129,17.14.11,FR
xBwL10BMXeI,Kurt Volker et la stratégie américaine en UKraine. 2 février 2017.,3609,0,17.14.11,FR
SAwrNMAKF3I,samhini 1292 Complete 2M مسلسل سامحيني 1292 كاملة,25364,53,17.14.11,FR
6H3wVsceoS0,Smart Girl Shows How to Build Candy Dispenser,3905245,1979,17.14.11,FR
icKOIAc4rAA,Le client est roi… vraiment ? - Tout Compte Fait #TCF,4326,12,17.14.11,FR
O90_g03eo2I,"L'Antidote - Dopage au quotidien : une béquille chimique. Canal 9, lundi 21 octobre 2013 à 19 h",3333,1,17.14.11,FR
8bSyJzEC1vo,Débriefing F1 - GP du Brésil 2017,3329,45,17.14.11,FR
ondy6jke_SQ,LES DILEMMES EN LIVE ! (REDIFFUSION),43674,322,17.14.11,FR
HjEYwXJh-Og,Dans la Tête d'un Pro : Gaëlle Baumann aux WSOP 2017 (1),14929,25,17.14.11,FR
Vt7p1-0X0Ho,Dieudonné et les commémorations du 13 novembre / Marseille jean claude gaudin macron,14830,153,17.14.11,FR
7CdZE2zKQnk,Carla Bruni-Sarkozy en larmes face à Delahousse - ZAPPING TÉLÉ DU 13/11/2017,9077,17,17.14.11,FR
2Vv-BfVoq4g,Ed Sheeran - Perfect (Official Music Video),33523622,85067,17.14.11,FR
o-bWQCeTc88,The Best 29 Fall Fails: FailArmy Hall of Fame (November 2017),1128693,1320,17.14.11,FR
PqDTqJMMSrY,Samsung Galaxy Teaser,15205,37,17.14.11,FR
qfvMu1vMY1c,Eşkıya Dünyaya Hükümdar Olmaz 80. Bölüm Fragmanı - atv,716243,302,17.14.11,FR
OMgw9gPX3xk,MA PLAYLIST ! Dansez avec nous 💃🏾 - Pembe Cherole,186679,1141,17.14.11,FR
hWtTJ3Q37rY,MAGIE - IL FAIT APPARAÏTRE UN AVION DEVANT 230 PERSONNES !,5114,11,17.14.11,FR
3KvSVqN43t0,"VOL, BAGARRE ET CRACHAT - Draw My Life",17255,195,17.14.11,FR
_wChN4yabJM,DALS S08 - Lenni-Kim danse un Tango avec Denitsa Ikonomova sur What do you mean ? (Justin Bieber),19004,44,17.14.11,FR
JrzLZiHeUO4,Benzema a-t-il mis fin à ses chances de revenir en Bleu? Débat,24615,76,17.14.11,FR
4HeOSihd32A,LES GAMERS [Version intégrale] - Les Reportages de Vincent Lapierre,14854,118,17.14.11,FR
z4PWAu9HfxM,No hablo (Vidéoclip),38245,332,17.14.11,FR
k0OruM7tneA,الإعلام المصري :  شكون فالمنتخبات العربية  لي غدي يدوز لدور الثاني ؟ ولموت ديل ضحك وكلشي قال ....,48650,238,17.14.11,FR
u6EoWM2KMPE,"Portokalli, 12 Nentor 2017 - Policat e postbllokut dhe Kimikati",100607,35,17.14.11,FR
JzCsM1vtn78,THE LOGANG MADE HISTORY. LOL. AGAIN.,4477587,36391,17.14.11,FR
SnHtzkQZggA,عروس اسطنبول | اعلان الحلقة 25 | - مترجم للعربية,15899,7,17.14.11,FR
irIZRH3JlIw,لقجع يثور في وجه الإتحاد الإيفواري بسبب الجماهير المغربية,207452,90,17.14.11,FR
g12KeCPRB4Q,Vide grenier LIVE - 12 Novembre 2017,20744,243,17.14.11,FR
cJon8yBKv3g,Kingsman : Le Cercle d'or (Mickael J Critique),19487,215,17.14.11,FR
4VVSNyAGYeg,maroc vs cote d'ivoire 2-0 Résumé du match cote d'ivoire vs maroc  بتعليق عالمي عبد الحق الشراط,140846,89,17.14.11,FR
k_eAklnTFn8,FAIRE UNE MUSIQUE EN 10 MINUTES ! Feat Medusa,60057,398,17.14.11,FR
ggzueeHh7Tk,L'ombre d'un doute - Val de loire des châteaux et des dames,10825,6,17.14.11,FR
NKhUBmxLdRw,ჩემი ცოლის დაქალები 12 სეზონი 24 სერია / Chemi colis daqalebi 12 sezoni 24 seria,34242,35,17.14.11,FR
8rHbN5F_40I,RÉVÉLATIONS : CHAUFFARDS SOUS HAUTE SURVEILLANCE 1/2,54993,144,17.14.11,FR
49c5C9NCrLc,LE PETIT YAYA 8 😰 Avec la participation de  Q.E Favelas et Tonton Marcel,74564,290,17.14.11,FR
rNLTO9ezW4U,On vous dit tout sur l'album Trône de Booba !,76278,229,17.14.11,FR
Ti_hmTpucmI,CE DJ AVEUGLE VA VOUS SURPRENDRE !!!,59376,366,17.14.11,FR
UWOAuTP27eo,DUEL DE BLAGUES NULLES ! #2 (Vs Google Home),990009,2266,17.15.11,FR
9swYq83jffs,Pranque : Le serveur amnésique,527677,1422,17.15.11,FR
Ro6eob0LrCY,Malika LePen : Femme de Gauche - Trailer,498375,4967,17.15.11,FR
sxIwJVRWp1E,L'OBJET QUI TE DONNE DES SUPER POUVOIRS !,623627,2279,17.15.11,FR
tsMw-VMUtNU,Kid Barely Avoids Getting Run Over by Trailer in Norway,303357,476,17.15.11,FR
dZz03YX6qGo,Enlever l'Encoche de l'iPhone X !,15262,28,17.15.11,FR
_ftvB5ZSoBI,#Débloqués // Saison 02 - Episode 03,33228,5,17.15.11,FR
teXaL6GdQRk,STRANGER JOKES : Jokes de Papa avec les teens de Stranger Things,443131,746,17.15.11,FR
zAyvYsvRInY,"full moon - lofi hip hop mix 2017 to chill, relax.",16990,33,17.15.11,FR
RgEB_5ILUfg,JETER 10.000 CLACS DOIGTS D'UN TOIT,497087,2193,17.15.11,FR
Tru6qt8YtRU,Koh Venant [Parodie Alien],7945,45,17.15.11,FR
WHlw2XLWXNk,"Interview de Lorne Peterson, Légende d'ILM sur Star Wars !",12927,14,17.15.11,FR
wOLQYJERA9Q,Le Moment Meurice au salon Be Happy,59602,36,17.15.11,FR
GKMa04pjLzM,Origami - La vie en rose,40632,285,17.15.11,FR
ceqntSXE-10,DESSINS ANIMÉS FRANÇAIS VS RUSSES 2 - Daniil le Russe,860583,11224,17.15.11,FR
jawyTk67RM0,BEAUTÉ INTÉRIEURE,38140,122,17.15.11,FR
7Gm1HmnMEzI,Instru Type Booba x Damso | Beat Trap Violent Sombre - Jack Sparrow (Handy y Kap'z),7392,10,17.15.11,FR
Yo84eqYwP98,"LA PIRE PARTIE ft Le Rire Jaune, Pierre Croce, Fabien Olicard, Nad Rich' Hard, Max Bird, Studio Vrac",549621,1274,17.15.11,FR
QKj6l1apQ94,Maître Gims - Cameleon [Son Officiel],32276,30,17.15.11,FR
PP_TVFqp-kE,Etoile filante 14 11 2017,7153,16,17.15.11,FR
D137aeWoCSU,Frères d'Armes - Warrior feat Zesau,7457,11,17.15.11,FR
MpliHEy_5LA,Allemagne vs France 2-2 - Résumé Complet & Buts - 14/11/2017,59545,172,17.15.11,FR
ee6OFs8TdEg,QUI SAUTERA LE PLUS HAUT ? (VÉLO SKATE ROLLER TROTTINETTE),264186,667,17.15.11,FR
T2hyuhoBQdo,Pod et Marichou - Saison 2 - Episode  53,339499,1070,17.15.11,FR
WuTFI5qftCE,PAPY GRENIER - METAL GEAR SOLID,1088664,4634,17.15.11,FR
2rciAnKuVdM,"Quand le WU-TANG découvre Booba, PNL, Nekfeu et Niska",311895,678,17.15.11,FR
NaVHCpHIpzw,LE K BENZEMA REPORTAGE DE BENZEMA SUR CANAL +,130670,332,17.15.11,FR
EJKPn51ZrD8,"L'invité d'honneur, Karl Lagerfeld - Salut les Terriens",61916,247,17.15.11,FR
kgaO45SyaO4,The New SpotMini,3701763,11608,17.15.11,FR
kDLoph6bhp4,Affaire Alexia Daval : Mon client est très touché par certaines rumeurs explique l'avocat du mari,15481,23,17.15.11,FR
OtoPt_JGq_A,CARLITO AVOUE DEVANT MCFLY QU’IL A UN S**TOY CHEZ LUI !,81481,71,17.15.11,FR
-ktC_CVGAvs,Son mec lui disait que son engin était trop gros pour les préservatifs. Alors elle lui a envoyé,52566,66,17.15.11,FR
XsrYk6bVbq8,شاهد رابح ماجر يثور على صحفي الإذاعة الثالثة 14/11/2017,195598,968,17.15.11,FR
wo7O8XQ154E,Un gars une fille - et canaille,46455,108,17.15.11,FR
5hEJsoDP2q4,"Justice League | “Come Together” | Todrick Hall, J.Fla, Mario Bautista, Samantha Harvey, Clara Marz",113963,635,17.15.11,FR
