video_id,title,views,comment_count,trending_date,country_code
SbOwzAl9ZfQ,Capítulo 12 | MasterChef 2017,310130,1836,17.14.11,MX
klOV6Xh-DnI,ALEXA EX-INTEGRANTE DEL GRUPO TIMBIRICHE RENUNCIA A ¨La Voz Mexico 7¨TELEVISA 11/11/2017,104972,369,17.14.11,MX
6L2ZF7Qzsbk,LOUIS CKAGÓ - EL PULSO DE LA REPÚBLICA,136064,607,17.14.11,MX
hcY52MFWMDM,Sismo de 6.7 sacude Costa Rica 12 Noviembre 2017,96153,208,17.14.11,MX
_OXDcGPVAa4,DOG HACKS | MUSAS LESSLIE LOS POLINESIOS,499965,7428,17.14.11,MX
Q9kK6NWZR1U,Asi se sintio Terremoto en iraq al bordo de iran 7.6,129645,239,17.14.11,MX
c9VTD3n_IDs,La Resolana con el Capi | Programa 12 noviembre  2017,75197,164,17.14.11,MX
XzULSsZYMRc,M6.7 Costa Rica Análisis de Terremotos en (((ALERTA SÍSMICA))) con Alex Backman,142522,0,17.14.11,MX
uijjYNtl_UM,7 Niños Famosos Que No Supieron Adaptarse a La Fama - Los mejores Top 10,371110,766,17.14.11,MX
cOJ68MQm2ac,TOP: Los 7 libros infantiles más perturbadores | Angel David Revilla (Dross),1111314,9106,17.14.11,MX
rZZEeeAVgog,Franco Escamilla.- Tradiciones y Faitelson,471516,494,17.14.11,MX
kTT472QeJGg,Juanpa Zurita ¿Se clavó el dinero de las donaciones? | Viral Team le tira a Dosogas,220315,1895,17.14.11,MX
yhdI98_O-Xc,Disney Challenge - feat. Luis Angel Gomez / Miguel en Coco/ Memo Aponte,127796,2318,17.14.11,MX
7jmJtdqI6YE,Sismo sacude Costa Rica la noche del 12 de Noviembre de 2017,53265,90,17.14.11,MX
Dhhp8M5K3UI,Deleted video,53265,90,17.14.11,MX
M16Usa8oqDg,"TERREMOTO 7,2 SACUDE IRAK E IRÁN 12.11.17 PRIMERAS IMÁGENES",66073,109,17.14.11,MX
OFXU_vrye9w,¡Se acabó la espera! El Privilegio de Mandar | Capítulo 01,30274,125,17.14.11,MX
238T-LaO_IM,Termina Telenovela  Las Malcriadas sin Pena ni Gloria,47789,308,17.14.11,MX
KO-QO5QQAyM,Mexico vs Polonia 1-0 RESUMEN GOLES [Goals-Highlights] Amistoso Friendly-Match 13/11/2017,39857,324,17.14.11,MX
7D-swI6qNLM,HACKS CON SILICÓN CALIENTE,217025,1277,17.14.11,MX
WflHonz04Uc,Terremoto de irak 7.3 Momento exacto,29667,10,17.14.11,MX
d1oYTRYmNHs,"**SI TE RÍES, PIERDES** ¡¡(911% IMPOSIBLE)!! 🎀 Recopilación de los Mejores Vídeos de Risa 2017",667216,3892,17.14.11,MX
GR1Af3ZG-lE,The Walking Dead 8 Temporada Episódio 4 (LEGENDADO),194758,531,17.14.11,MX
y_6rR8yKONo,Porque Carlos Vela no Quería ir a la Selección y se perdió el Mundial del 2014 Boser Salseo,227651,662,17.14.11,MX
Wi3nAYFigpQ,Iraq/Iran Earthquake felt in Kuwait !,28186,5,17.14.11,MX
nEAMm3nGxpM,El valiente ve la muerte solo una vez - Teaser,7127,13,17.14.11,MX
3RITF3vm-KE,Larry sube a Kenia al escenario | Larrymanía | Universo,17316,8,17.14.11,MX
1i71glG1P5s,LO ÚLTIMO: Muere la actriz Maru Dueñas y productor en accidente vial en la México-Cuernavaca,504940,232,17.14.11,MX
6YHkNTRMUL8,"Terremoto de magnitud 7,2 sacude Irán e Irak. (VIDEOS)",58827,78,17.14.11,MX
1ZAPwfrtAFY,The Trump Presidency: Last Week Tonight with John Oliver (HBO),2418783,12711,17.14.11,MX
VVHWFZqV_mU,Se revela el sexo del bebé de Aislinn Derbez,18980,14,17.14.11,MX
O1v0F5-Xv68,Temblor en Costa Rica | temblor 6.5  12 de noviembre del 2017,16066,56,17.14.11,MX
RkTi5_hu-kY,YURI puso en su lugar a EX TIMBIRICHE en La Voz México y se desató el caos.,28098,22,17.14.11,MX
AvIh646qPg8,DEMON BOY Creepy Pasta  😈 - Draw My Life en Español,100349,996,17.14.11,MX
b_U9i0vSZnQ,CONDUCTORES DE UBER COMPARTEN EXPERIENCIAS PARANORMALES,43151,193,17.14.11,MX
GZGdFRttWDI,¡Top 10 Bromas LOCAS de Jackass!,142325,362,17.14.11,MX
lHJLYWwzphw,"Sismo de 7,3 grados richter sacude la frontera entre Irán e Irak Video Al menos 129 muertos",29887,18,17.14.11,MX
0zYvsH3IzTw,Evangelio del Dia- Lunes 13 Novimebre 2017- Salmo 139 Sangre y Agua,28342,113,17.14.11,MX
cgYhR-3QfhM,NOTICIAS DE HOY NUEVAS 13 DE OCTUBRE 2017,195613,92,17.14.11,MX
N5Ss8TbYnec,Evangelio de Hoy Lunes 13 Noviembre 2017  Si tuvierais fe como un granito de mostaza,166050,157,17.14.11,MX
RQMvpa4V2hM,La Peor Pedida de Matrimonio ! *Sale Muy Mal 😱,251933,799,17.14.11,MX
cU2FFwy0eKI,✨ARREGLATE CONMIGO completo! 0  a 100/✨ PROM GRWM full process !| auroramakeup,14723,208,17.14.11,MX
cTRJYA6dibU,Changey Din | Kambi | Sukh E | Sukh Sanghera | Latest Punjabi Song 2017 | Speed Records,2529472,3584,17.14.11,MX
O_jDNNEvvJo,Programa Completo 13 Noviembre 2017,8088,99,17.14.11,MX
sBmvgi-gd2M,Así lucen los dobles de estos famosos,53340,178,17.14.11,MX
eyskwaltDLs,Terremoto interrumpe una entrevista de TV en directo en Irak,18206,38,17.14.11,MX
p-EupRWaX9E,¡Las reglas cambian en el Sin Palabras! | Venga la Alegría,23635,343,17.14.11,MX
vawBoPTwFeY,FRASES DE BORRACHOS | MARIO AGUILAR | BERTH OH,44056,244,17.14.11,MX
Mr2G7PcfXis,Feliz y Bendecido LUNES 🎁 ABRELO TIENE UN HERMOSO MENSAJE PARA TI 💌,36157,52,17.14.11,MX
9w6dJzxsDD8,"Joan Sebastian, Juan Gabriel, Vicente Fernández, Marco Antonio Solís EXITOS Sus Mejores Canciones",16437,5,17.14.11,MX
FhuxIRzs8LE,EXPECTATIVA vs REALIDAD: SER UN ADULTO 🤷🏻‍♀️ | Mariale,1085608,20788,17.14.11,MX
S9qll04y4iw,¿MESSI ya amarró el 6º Balón de Oro? | GRIEZMANN SUEÑA con MBAPPÉ y NEY | ¿Qué harán con BALE?,1047926,2803,17.14.11,MX
zexzfD25jWU,Así fueron los penales en el Partido por la Paz | Estrellas América,582042,287,17.14.11,MX
kzwfHumJyYc,Sharry Mann: Cute Munda ( Song Teaser) | Parmish Verma | Releasing on 17 November,1096327,882,17.14.11,MX
so0ccfs-psI,Rowi Na | Nadha Virender | Official Music Video | Latest Punjabi Songs 2017 | VS Records,836006,594,17.14.11,MX
tU3b7GVb65E,EXTRANORMAL PUNTO 2│12 DE NOVIEMBRE 2017 - PROGRAMA COMPLETO,22085,70,17.14.11,MX
mevdRfjbwH4,Leslie mar vs Mayela Without you - la voz México 2017,15814,14,17.14.11,MX
#NAME?,¿Qué versión prefieres? Roast Yourself vs. Original,32145,791,17.14.11,MX
zR-9Pf-BBrM,Dan el último adiós a Maru Dueñas y Claudio Reyes | Hoy,31145,29,17.14.11,MX
J5sgeaTui0w,LA CUIN BICH (HISTORIAS DE TERROR),32201,469,17.14.11,MX
XDqZ57zAsGY,Conocí a la Liga de la Justicia Completa en Persona (entrevistas y convivencia con actores),167066,702,17.14.11,MX
M4W-nrYGRYc,ULTIMAS NOTICIAS HOY 13 DE NOVIEMBRE 2017. TERREMOTO 7.2 EN IRAK E IRÁN HOY 2017.,75173,55,17.14.11,MX
ag3qaxX6lW0,7 Trucos Para CRECER DE ESTATURA Fácil y Rápido,231503,10188,17.14.11,MX
ZIf-yocPdKM,DTOKE vs WOS - FINAL El Quinto Escalón: EL FINAL,124070,2249,17.14.11,MX
8_MFaKfSZUI,MAQUILLAJE DRAMÁTICO Y ATRACTIVO PARA NOCHE.,46645,855,17.14.11,MX
0k6gGxwNFSI,Último adiós a Maru Dueñas y Claudio Reyes... | Sale el Sol,5895,6,17.14.11,MX
qlHi7uhZdvU,Pelea Entre Los Coaches De La Voz México Y Una Ex Timbiriche,149776,46,17.14.11,MX
mXmLxLCs9HA,LEO | 13 AL 19 DE NOVIEMBRE | HORÓSCOPO SEMANAL | ALFONSO LEÓN ARQUITECTO DE SUEÑOS,13816,21,17.14.11,MX
YxJB396gmWQ,Así inició #AristeguiEnVivo este 13 de noviembre 2017,37601,71,17.14.11,MX
3VDJQMaSWF0,Demi Lovato Performs 'Sorry Not Sorry' / 'Tell Me You Love Me' | MTV EMAs 2017 | Live Performance,316360,735,17.14.11,MX
#NAME?,7 COSAS que NO SABÍAS POR QUE ERAN de ESE COLOR,57070,518,17.14.11,MX
5Dimg9RM4Lo,Maru Dueñas le escribió un último mensaje a Angelique Boyer antes de morir,87525,11,17.14.11,MX
5E4ZBSInqUU,Marshmello - Blocks (Official Music Video),687582,8371,17.14.11,MX
OIBG99riACs,TEXTO DIARIO ANIMADO 13 de noviembre 2017,8090,4,17.14.11,MX
s-VstUmpPzM,TERREMOTO 7.6 EN IRAK 2017 ALERTA MUNDIAL,34707,24,17.14.11,MX
URnaV-AK4og,Le Lloran al INE Margarita Zavala y El Bronco ¡Fracasaron! – Campechaneando,31974,500,17.14.11,MX
IZRJsmfscIg,Lomo En Salsa de mostaza sin Horno,14409,441,17.14.11,MX
y5wvD7QH1x4,20 Chistes malos que te harán reír #12,299832,14355,17.14.11,MX
IBd5v-MPEH4,"Evangelio De Hoy 13 De Noviembre De 2017, Lectio Divina - Tele VID",16963,41,17.14.11,MX
bbFsQ3QuJAc,Vuelo de la victoria final parte 1,149799,95,17.14.11,MX
3JMZx99Yb_0,5 Experiencias extrañas vividas por repartidores │ MundoCreepy │ NightCrawler,62550,631,17.14.11,MX
XcjFWrzjLPE,AL BURRO VAN RANKIN se le SALl0 decir CUANT0 es lo que GANA en el PROGRAMA HOY,89669,65,17.14.11,MX
DHt9_TXbKbI,Alexa PUBLICA MENSAJE tras SU POLÉMICA SALIDA de La Voz México,8661,36,17.14.11,MX
8DLQNl20YE8,HA ASH & CAMILA EXITOS Sus Mejores Canciones de Camila y HA ASH,11042,1,17.14.11,MX
LT4qAHRqrjU,La Voz México 2017 capítulo 5 completo,26416,26,17.14.11,MX
Dt3i0xvLW_Q,J Balvin - Pierde Los Modales (Bruuttal),63858,136,17.14.11,MX
#NAME?,Momentos del terremoto en Irak,9409,3,17.14.11,MX
OlKxqYmZNrc,'Me hackearon' mi fan page de facebook,10875,424,17.14.11,MX
qxyJYWGf57k,Santa Misa del lunes 13 de noviembre de 2017 (de nazaret.tv),8010,0,17.14.11,MX
P3q93hzUGEA,Fraudulenta salida de Lis Vega en el Exatlon México 2017,21323,15,17.14.11,MX
QzlD0W4J8mk,Sismo de 7.3 sacude Irak,5421,8,17.14.11,MX
uUUd_8Gl6Bk,El Gran Mensaje. Se vienen Grandes Cambios y una Catarsis para la humanidad. Entrev. a Miguel Crespo,8695,71,17.14.11,MX
qh3Vr7x_5bQ,Laudes -  Lunes 13 de noviembre de 2017 - Oración de la mañana,6665,3,17.14.11,MX
nOVd0sNNjc8,"EL VUELO DE LA VICTORIA, CAPITULO FINAL 12 DE NOVIEMBRE, EPISODIO 89 RESUMEN TODO FUE IMAGINADO",18932,40,17.14.11,MX
17bOlbDNjmk,Oraciones al empezar un nuevo día con Dios | Lunes 13 de Noviembre,16812,110,17.14.11,MX
nC0TkydzQM4,¿Qué tan Buena es COCO? - Platica con Spoilers | Caja de Peliculas,22189,384,17.14.11,MX
LTiiX8hq4Sw,Crema tonificante para el cuerpo,18212,252,17.14.11,MX
_GaoLGcZ8Wg,POR FIN!! DOS FICHAJES BOMBA PARA EL CRUZ AZUL RUMBO AL CLAUSURA 2018 LIGA MX,49349,11,17.14.11,MX
2-p6XmtKCVY,SANTA EUCARISTIA 13 NOVIEMBRE 2017 Misa del Día de Hoy - Dia del poder de la Fe,11140,12,17.14.11,MX
Yoa0Yqjedhk,Dragon Ball Super avance  Capitulo 116  Sub Español El despertar dotrina egoista,138232,235,17.14.11,MX
Rwlubt8S8MI,"Bachatas Mix 2017 Romanticas ► Prince Royce, Romeo Santos, Shakira - Bachatas 2017 / 2018",24466,11,17.14.11,MX
p8smIhAsI6g,🎧 ¿Te Identificas con tus Pensamientos? Entonces Escucha Esto - Por Eckhart Tolle,7751,75,17.14.11,MX
szAR--Hdtn0,❤️ DRAW MY LIFE - INNA MOLL ❤️,113965,1114,17.14.11,MX
62uv76jjUG8,Steelers vs. Colts | NFL Week 10 Game Highlights,361416,799,17.14.11,MX
fCOYUfEvxcE,Victoria cumple su sueño | El vuelo de la Victoria (FINAL),22825,37,17.14.11,MX
nho5bnPE8qY,Diego y Julio Vive Batallas - La Voz México 2017,8058,12,17.14.11,MX
2kyS6SvSYSE,WE WANT TO TALK ABOUT OUR MARRIAGE,748374,15968,17.14.11,MX
FEp_keCj6kA,Descubierta estrella zombi | Noticias 13/11/2017,91561,585,17.14.11,MX
8SmKYBgDTVA,COCO Disney/Pixar - Popurrí con Mariachi,93000,284,17.14.11,MX
jXndHBU_tq8,España vs Costa Rica 5-0 RESUMEN GOLES [Goals-Highlights] Amistoso Friendly-Match 11/11/2017,1269033,5310,17.14.11,MX
YnQoEHHM_xc,Exatlón México | Programa 20,377398,1883,17.14.11,MX
ExbVoHLXPzg,¿Por qué se cree en supersticiones? - CuriosaMente 98,129904,543,17.14.11,MX
eYcP7ItiHHI,Mandando saludos,21728,384,17.14.11,MX
s_kRjjlGCcQ,Clash Royale: Crown Championship LATAM Finais de Outono | A Temporada De Outono 2017,179904,436,17.14.11,MX
oFy58DC4Evk,Salmos | Cuando te sientas deprimido ¡Escúchalo!,29740,300,17.14.11,MX
of1vkf-Mxuk,Earthquake on Iran-Iraq border 12/11/2017 زلزله | Землетрясение на Ближнем Востоке.,112814,119,17.14.11,MX
zw26qBC32lQ,Deseret Tavares - El ojo Protector,5553,57,17.14.11,MX
of5k7eEtE6c,Macarrones gratinados con Espinacas Receta navideña,6088,69,17.14.11,MX
rl87CstffpE,NUEVA ENTREVISTA A TOYOTARO SECRETOS REVELADOS | NUEVO ÁNGEL | MARGARITA Y VERMOUT AMANTES | ANZU361,129304,6135,17.14.11,MX
pCzGf2FYn4E,8 Hábitos de Pobreza que Heredaste de Tus Padres y Te Llevan o Mantienen en la Pobreza Segun Jack-Ma,8249,17,17.14.11,MX
vl8yv7kTTWI,Budín de zanahoria - Cocina Vegan Fácil,5113,190,17.14.11,MX
G2LKPsoc24k,Abdomen plano y piernas bonitas | GymVirtual,23352,125,17.14.11,MX
ehaaxAyRf18,A 213 Días Del Mundial Te Preocupa Que El Tri No Tenga Un 11 Titular Definido? La Ultima Palabra,1856,1,17.14.11,MX
A106_JEPWm4,Evangelio de hoy lunes 13 de noviembre de 2017,16844,65,17.14.11,MX
4DnWZQTytXo,Valeria vs Johan - Felices los 4 - La Voz México 🇲🇽,9588,21,17.14.11,MX
1q41CjSKa7s,Quien Es Maru Dueñas Y Claudio Reyes?? Actriz Y Director Televisa/ Lo que no sabias!!,262447,58,17.14.11,MX
1wF68X7X768,TOP 8 DJ FAILS | lo que NUNCA debes HACER EN festivales DE ¡ MÚSICA !,90793,1126,17.14.11,MX
vDiN9657pNM,"ROMÁNTICAS DE AYER Y HOY Julio Iglesias, José Luis Rodríguez, Miguel bosé, Camilo Sesto y José José",9146,3,17.14.11,MX
K7i1BHg8yjc,"Así fue el V3L0RIO Maru Dueñas, rodeada de flores blancas. (EMOTIVO)",66941,12,17.14.11,MX
4cTYebG13fQ,Tipos de Dueños de Perro en el Parque | Casi Creativo,338785,795,17.14.11,MX
ch2bHvup3p0,"LAUDES -  LUNES 13 DE NOVIEMBRE, 2017",4558,7,17.14.11,MX
a9NZ4nWdjfM,Aprende a hacer este cuadro para tu habitación | MUY FÁCIL Y BARATO | DIY | ArteMaster,127368,1040,17.14.11,MX
lELY0_ZrPMg,Confía - Natalia Nieto - 12 Noviembre 2017 | Prédicas Cristianas 2017,7506,12,17.14.11,MX
064HDEJjPHg,Llegó el 11:11 - Luisito Rey ♛,656622,8894,17.14.11,MX
rm6Y60BmLa0,#TeamPausini Juan Carlos Vs Mike Born To Be Wild || La Voz México Las Batallas,8485,42,17.14.11,MX
0HCufSLOeE4,"Evangelio del día Lunes, 13 de Noviembre de 2017",46103,59,17.14.11,MX
BVJzVZ-gnA4,Sismo de magnitud 7.3 deja más de 60 muertos entre Irak e Irán - Milenio Televisión,16954,10,17.14.11,MX
0dBIkQ4Mz1M,PLUSH - Bad Unboxing Fan Mail,1014651,13036,17.14.11,MX
8V5h1ZaOK8A,"Fallece Maru Dueñas, prosticatálogo de Televisa, romance de Polo Morín, Ceci Galliano fue acosada",1621,10,17.14.11,MX
JxrEs0ZeU44,"Evangelio  del día  Lc 17, 1-6 del 2017-11-13 con Mons. Fabio Martínez Castilla",2195,0,17.14.11,MX
SOFXq2cenSI,ASÍ SERA EL FUTURO DE MÉXICO SI  LOPEZ OBRADOR ES PRESIDENTE EN 2018,27198,661,17.14.11,MX
5Dprb5g-6_g,Blusa Crochet para Niña de 3 a 4 Años parte 1 de 2,14040,83,17.14.11,MX
rFNCO_VRaEk,"¿X-Men podría regresar a Marvel?, Deadpool, Trollhunters y más",74101,296,17.14.11,MX
7v8sd_Bar-w,TOP 7: Los fichajes de MEXICANOS más COSTOSOS,50782,180,17.14.11,MX
mx9IrngKvfg,¿QUE HICE EN HALLOWEEN..? | Ricardotaku,34723,658,17.14.11,MX
VvsVDp0aYHY,MI CANCIÓN POR LOS 4 MILLONES con MEGA SORTEO INTERNACIONAL!!!! SandraCiresArt,278001,49230,17.14.11,MX
sX2qEhu97p8,The Walking Dead Temporada 8 Capitulo 5 Adelanto Subtitulado Español 8x05 Sneak Peek # 1 & #2 Season,10592,0,17.14.11,MX
X_vSOhNshg8,Buenos Días - El Video mas bonito del mundo - Abrelo,13583,12,17.14.11,MX
l5jL10riBtc,5 Acertijos de niños que son demasiado difíciles para el 95% de los adultos,24157,279,17.14.11,MX
HXoUb9ink6M,"🔴NOTICIAS DE ULTIMA HORA Terremoto de magnitud 7,2 sacude Irán e Irak 12/11/2017",28184,40,17.14.11,MX
UJC-hJbmlNA,12-La Voz De Mexico 2017 Las Batallas Mayela Vs Lsslie Domingo 12 De Noviembre 2017,6286,10,17.14.11,MX
3xiFKybX2RI,LESSLIE POLINESIA LLORA EN ÚLTIMO SHOW DE LA GIRAPOLINESIA,27004,639,17.14.11,MX
vV-F3sY34u4,Melendi & Ha Ash -Jesse & Joy & Yur i - Rio roma & Carlos R - Sebastian Yatra,20917,1,17.14.11,MX
3s1rvMFUweQ,Taylor Swift: …Ready for It? (Live) - SNL,1053632,2757,17.14.11,MX
0s12_01FIko,TAG DE LAS 20 CANCIONES | soyFrancisco ALV,248886,4012,17.14.11,MX
V0VCNyvc9Mk,"Evangelio de Hoy (Lunes, 13 de Noviembre de 2017) | REFLEXIÓN | Red Católica Official",69295,79,17.14.11,MX
WI5MSR8BgXE,12 BROMAS ÉPICAS PARA TROLLEAR A TUS AMIGOS,697919,2112,17.14.11,MX
zPn6Kl-RIkQ,Maru Dueñas le escribió un último mensaje a Angelique antes de partir.,3996,0,17.14.11,MX
KXb58FyoIa4,¿Lauren mando indirecta a Camila en EMAS 2017?||Camren sigue vivo,8873,142,17.14.11,MX
_xMcC2uIseE,EVANGELIO DEL DÍA Lunes 13 de Noviembre  2017 l Palabra de Vida Padre Carlos Yepes,21903,21,17.14.11,MX
hs6aBUAbTWc,Angelina Jolie and Agnes Varda at the Governors Awards (Best Moments and Dance),38892,4,17.14.11,MX
vmCjs1ZGpdw,Horóscopo de hoy lunes 13 de noviembre - Alberto Roy,17472,74,17.14.11,MX
sAOqENI8p9Q,Actualización Sismo de 7.3 y 6.5 en Costa Rica y Oriente Medio | Pepe En Vivo,3675,63,17.14.11,MX
o8_gcXkd8EM,"Noroña con Adela, Doña Margara, La Reina del Albur y Maryfer",5723,149,17.14.11,MX
gvvLino2tNY,Momento Exacto Sismo de 6.5 Grados Richter En Jaco Costa Rica 2017 #sismocr #temblorcr,3038,2,17.14.11,MX
dAHb2GDx6ok,MESSI NO GANARÁ EL BALÓN DE ORO| ¿BALE SE VA Y LLEGA LEWANDOWSKI? | CRISIS EN EL PSG | HABLA BENZEMA,104879,1085,17.14.11,MX
mB7DwV9zRzg,Bordado Fantasía Regalo Betty Boop,5145,19,17.14.11,MX
-7K9G4eWzJc,Ye Botal Nahi Zindagi Hai |By-Prince |JVS MUSIC | जे वी एस म्यूजिक,154465,57,17.14.11,MX
ajBkZfW0nUQ,Porque nadie lo dijo antes # 39,40802,13,17.14.11,MX
x-qhQespWm0,DTOKE VS MKS | EL DOBLE TEMPO DE DTOKE | EL FINAL DEL QUINTO ESCALÓN (VIDEO REACCIÓN),106497,806,17.14.11,MX
7kvjzw0AQY0,"Cómo evitar que te roben gasolina, REVISIÓN shell, g500 y BP",1872,4,17.14.11,MX
L8DnWMqtxjE,No encuentro el móvil (DOBLAJE),512759,815,17.14.11,MX
mvFGr9q0vss,13 de noviembre de 2017 07:00h Pronóstico del Tiempo,3116,1,17.14.11,MX
0yIWz1XEeyc,Jake Paul Says Alissa Violet CHEATED with LOGAN PAUL! #DramaAlert Team 10 vs  Martinez Twins!,1309699,12143,17.14.11,MX
O9g-hqEnfUo,"FUERTE TEMBLOR EN IRAK  HOY 12 DE NOVIEMBRE 2107,ULTIMAS NOTICIAS DE HOY 12 DE NOVIEMBRE 2017",43849,18,17.14.11,MX
d9ndEyk2lBw,Regime forces use UR-77 mine clearence charges in an attempt to break through in Jobar,151624,53,17.14.11,MX
0pNCxK0Hdl8,DECORACIONES PARA NAVIDAD - IDEAS PARA DECORAR TU MESA DE CENTRO - SILVIA EN TU VIDA,11553,276,17.14.11,MX
JzCsM1vtn78,THE LOGANG MADE HISTORY. LOL. AGAIN.,4477587,36391,17.14.11,MX
Dx7S34lNt6A,PARA TI 🎁...con todo el amor de mi corazón Ábrelo,41887,39,17.14.11,MX
QSwlPz3ruYA,Caballo Sereno despide emotivamente a su dueño en su funeral,11633,5,17.14.11,MX
Nfd31XfFZ94,"GASTE 10,000 DOLARES EN MI NUEVO MUSIC VIDEO",61222,448,17.14.11,MX
jRl689eyaWg,AYÚDAME SEÑOR #Reflexión,6143,19,17.14.11,MX
Zw5jzd4BvBY,Un dia muy movido|||||| ツ 🚗,2244,81,17.14.11,MX
PpvzVcnICJo,Miraculous Ladybug | La Befana | Temporada 2 Capítulo 4 | Análisis y teorías 🔍🤔,100352,1680,17.14.11,MX
Ttqo0pFoAAM,"Rezo de Laudes y Misa Coral del Cabildo, 13 de Noviembre de 2017, 8:30 hrs.",2032,0,17.14.11,MX
RtPf3dHF8uM,La ex Timbiriche Alexa Lozano se siente diva y desaira a los coaches en la voz México,30726,35,17.14.11,MX
xQW3-CeUV2c,"Decidieron sacrificar a este perro con cara torcida, pero nadie imaginó lo que pasaría un día antes.",10120,175,17.14.11,MX
dTuYRCf-G1E,"Las Noticias de la mañana, lunes 13 de noviembre de 2017 | Noticiero | Telemundo",36827,54,17.14.11,MX
MGeSKdq1V20,Iraqi Kurdistan Earthquake live during an interview on Rudaw chanel !!,3033,0,17.14.11,MX
Mwsy6T99j04,"Chucky Lozano Puede Ser Estrella Mundial, José Ramón Critica que se Elogie Mucho Doblete a Bélgica",33278,74,17.14.11,MX
5qpjK5DgCt4,"Racist Superman | Rudy Mancuso, King Bach & Lele Pons",3191442,8181,17.14.11,MX
CZCQH6DGX3w,Ventanilla: profesora de 35 años sedujo a su alumna de solo 14 años,33363,168,17.14.11,MX
i0TXj8cjVfs,El Gran Secreto del BitCoin,162706,2022,17.14.11,MX
hcuAuv-kkyg,EL VUELO DE LA VICTORIA CAPÍTULO FINAL PARTE 2,56195,37,17.14.11,MX
_0FiEmKkIHU,TERREMOTO 6.5 EN COSTA RICA 12/11/2017,6481,2,17.14.11,MX
e_XgSU1X4Ms,Preocupa a Chiapas que se “sequen” cascadas de Agua Azul RH Noticias 13/11/2017,2740,24,17.14.11,MX
7J44ynoFWSk,ADORNO NAVIDEÑO Y SOUVENIR PARA TODA OCASIÓN,3639,44,17.14.11,MX
jAdVVPw3Sao,Mustafá tendrá una nueva aliada para detener a Hürrem en El Sultán,3203,1,17.14.11,MX
Nr3AuidaiSo,TODO sobre el MISTERIOSO caso de JOHN F. KENNEDY (JFK) | Paulettee,327514,2839,17.14.11,MX
5dCjl2efnyQ,Episodio #1257 ¿Como el hongo candida ataca el cuerpo?,6742,54,17.14.11,MX
W-4d6rdrg3E,INTENTEN HACERME REÍR ! (Edición chistes cortos),762127,31006,17.15.11,MX
eAlsZp9S5x0,ICE CREAM ROLLS EXTRAÑOS | EL GUZII,207501,4191,17.15.11,MX
DqiMJ6dAtC8,¿Cómo ven los daltónicos? (PyR),941864,69745,17.15.11,MX
_4nBM09BSEI,LAPIZITO FUE POR POPOTITOS Y SE VAN DE CITA QUE PASARÁ ♥❓,544971,846,17.15.11,MX
RyEZQV9CwAM,ME SUBÍ A UN RASCACIELOS EN PARAGUAY / Juanpa Zurita,487248,6573,17.15.11,MX
RyMVtv5wCIU,Trabajando en LA CENTRAL DE ABASTO!,1261625,5529,17.15.11,MX
o7jUddH52JY,Enamorandonos la ultima y nos vamos 14 de noviembre 2017,160373,67,17.15.11,MX
t7cL_jDyuUI,Ultima parte de la Boda de Richy y Mafer - Enamorandonos,25732,26,17.15.11,MX
Nr-EpdBWeCE,Kelechi Iheanacho Amazing Goal - Argentina vs Nigeria 2-1 (Friendly Match 2017),12870,7,17.15.11,MX
IBRok8hS72o,Dramatic CCTV shows TOWIE star Ferne McCann's ex Arthur Collins spraying acid inside packed nightclu,79417,11,17.15.11,MX
BUdI6ot2j-8,Mexico vs Polonia  1-0 Resumen Goles Amistoso 2017 HD,218587,323,17.15.11,MX
6mux5Q9AGfE,El KUN se DESMAYÓ | ¡TRES de ERIKSEN y al MUNDIAL! | ALEMANIA le EMPATA a FRANCIA al 93,668353,1999,17.15.11,MX
SWhfMrcS9eM,MANUALIDADES SÚPER VIRALES DE SILICÓN CALIENTE PARTE 1,376644,1795,17.15.11,MX
eBaYLHNmlLs,¿Quién invento los Emojis? 🤔 (con DeToxoMoroxo) | Preguntas y Respuestas,195442,3098,17.15.11,MX
ce2GdkBgYaE,ASÍ ERAN LAS COSAS ANTES...,129572,1892,17.15.11,MX
Y_r7bvUt-YM,Dimitri se enoja con Jessica y la Insulta| Facebook LIVE 13/Noviembre/2017,91812,113,17.15.11,MX
KMXIKSi96LY,EX TIMBIRICHE responde a YURI ¡y denuncia farsa de La Voz México!,59543,44,17.15.11,MX
VQXfLFWhKRo,"Dámaris sin Rorro, Vanda sin Luis Fer, así la fiesta de Richy y Mafer / Enamorandonos",675008,304,17.15.11,MX
QuSEbo03fc4,"Becky G, Bad Bunny - Mayores (2017 Latin American Music Awards)",306290,1462,17.15.11,MX
_OXDcGPVAa4,DOG HACKS | MUSAS LESSLIE LOS POLINESIOS,1746221,10285,17.15.11,MX
oPD8Z07zK4U,Mhonividente en Buenos dias Familia 11/14/2017 RITUAL PARA QUITAR MALAS ENERGIAS,29385,0,17.15.11,MX
cnOrjcG_Sxo,Programa completo del 14 de noviembre de 2017 | Enamorándonos,353534,954,17.15.11,MX
1GYQSPvoYww,CHICHARITO buscó VOLVER a CHIVAS | JONA quiere jugar en el AME | DESTROZAN a MARCHESÍN en ARGENTINA,110067,369,17.15.11,MX
4wiO5sGTHxg,La ex Timbiriche Alexa contraataca a la produccion de la Voz México,12951,14,17.15.11,MX
